"path_id"	"source"	"description"	"type"	"pval"	"fdr"	"ratio"	"gene.list"	"nb.hits"	"nb.genes.path"	"nb.user.genes"	"tot.back.genes"
"hsa03410"	"KEGG"	"Base excision repair"	"pathway"	1	1	0	NA	0	33	0	19688
"hsa03420"	"KEGG"	"Nucleotide excision repair"	"pathway"	1	1	0	NA	0	47	0	19688
"hsa03430"	"KEGG"	"Mismatch repair"	"pathway"	1	1	0	NA	0	23	0	19688
"hsa03440"	"KEGG"	"Homologous recombination"	"pathway"	1	1	0	NA	0	41	0	19688
"hsa03450"	"KEGG"	"Non-homologous end-joining"	"pathway"	1	1	0	NA	0	13	0	19688
"hsa04010"	"KEGG"	"MAPK signaling pathway"	"pathway"	1	1	0	NA	0	255	0	19688
"hsa04012"	"KEGG"	"ErbB signaling pathway"	"pathway"	1	1	0	NA	0	86	0	19688
"hsa04020"	"KEGG"	"Calcium signaling pathway"	"pathway"	1	1	0	NA	0	182	0	19688
"hsa04060"	"KEGG"	"Cytokine-cytokine receptor interaction"	"pathway"	1	1	0	NA	0	270	0	19688
"hsa04070"	"KEGG"	"Phosphatidylinositol signaling system"	"pathway"	1	1	0	NA	0	97	0	19688
"hsa04080"	"KEGG"	"Neuroactive ligand-receptor interaction"	"pathway"	1	1	0	NA	0	278	0	19688
"hsa04110"	"KEGG"	"Cell cycle"	"pathway"	1	1	0	NA	0	124	0	19688
"hsa04115"	"KEGG"	"p53 signaling pathway"	"pathway"	1	1	0	NA	0	69	0	19688
"hsa04120"	"KEGG"	"Ubiquitin mediated proteolysis"	"pathway"	1	1	0	NA	0	137	0	19688
"hsa04130"	"KEGG"	"SNARE interactions in vesicular transport"	"pathway"	1	1	0	NA	0	34	0	19688
"hsa04140"	"KEGG"	"Autophagy - animal"	"pathway"	1	1	0	NA	0	128	0	19688
"hsa04150"	"KEGG"	"mTOR signaling pathway"	"pathway"	1	1	0	NA	0	151	0	19688
"hsa04210"	"KEGG"	"Apoptosis"	"pathway"	1	1	0	NA	0	138	0	19688
"hsa04310"	"KEGG"	"Wnt signaling pathway"	"pathway"	1	1	0	NA	0	143	0	19688
"hsa04330"	"KEGG"	"Notch signaling pathway"	"pathway"	1	1	0	NA	0	48	0	19688
"hsa04340"	"KEGG"	"Hedgehog signaling pathway"	"pathway"	1	1	0	NA	0	47	0	19688
"hsa04350"	"KEGG"	"TGF-beta signaling pathway"	"pathway"	1	1	0	NA	0	84	0	19688
"hsa04360"	"KEGG"	"Axon guidance"	"pathway"	1	1	0	NA	0	175	0	19688
"hsa04370"	"KEGG"	"VEGF signaling pathway"	"pathway"	1	1	0	NA	0	59	0	19688
"hsa04510"	"KEGG"	"Focal adhesion"	"pathway"	1	1	0	NA	0	199	0	19688
"hsa04512"	"KEGG"	"ECM-receptor interaction"	"pathway"	1	1	0	NA	0	82	0	19688
"hsa04514"	"KEGG"	"Cell adhesion molecules (CAMs)"	"pathway"	1	1	0	NA	0	145	0	19688
"hsa04520"	"KEGG"	"Adherens junction"	"pathway"	1	1	0	NA	0	72	0	19688
"hsa04530"	"KEGG"	"Tight junction"	"pathway"	1	1	0	NA	0	170	0	19688
"hsa04540"	"KEGG"	"Gap junction"	"pathway"	1	1	0	NA	0	88	0	19688
"hsa04610"	"KEGG"	"Complement and coagulation cascades"	"pathway"	1	1	0	NA	0	79	0	19688
"hsa04612"	"KEGG"	"Antigen processing and presentation"	"pathway"	1	1	0	NA	0	77	0	19688
"hsa04614"	"KEGG"	"Renin-angiotensin system"	"pathway"	1	1	0	NA	0	23	0	19688
"hsa04620"	"KEGG"	"Toll-like receptor signaling pathway"	"pathway"	1	1	0	NA	0	104	0	19688
"hsa04630"	"KEGG"	"Jak-STAT signaling pathway"	"pathway"	1	1	0	NA	0	156	0	19688
"hsa04640"	"KEGG"	"Hematopoietic cell lineage"	"pathway"	1	1	0	NA	0	97	0	19688
"hsa04650"	"KEGG"	"Natural killer cell mediated cytotoxicity"	"pathway"	1	1	0	NA	0	133	0	19688
"hsa04660"	"KEGG"	"T cell receptor signaling pathway"	"pathway"	1	1	0	NA	0	103	0	19688
"hsa04662"	"KEGG"	"B cell receptor signaling pathway"	"pathway"	1	1	0	NA	0	71	0	19688
"hsa04664"	"KEGG"	"Fc epsilon RI signaling pathway"	"pathway"	1	1	0	NA	0	68	0	19688
"hsa04670"	"KEGG"	"Leukocyte transendothelial migration"	"pathway"	1	1	0	NA	0	114	0	19688
"hsa04710"	"KEGG"	"Circadian rhythm"	"pathway"	1	1	0	NA	0	31	0	19688
"hsa04720"	"KEGG"	"Long-term potentiation"	"pathway"	1	1	0	NA	0	67	0	19688
"hsa04730"	"KEGG"	"Long-term depression"	"pathway"	1	1	0	NA	0	60	0	19688
"hsa04740"	"KEGG"	"Olfactory transduction"	"pathway"	1	1	0	NA	0	419	0	19688
"hsa04742"	"KEGG"	"Taste transduction"	"pathway"	1	1	0	NA	0	83	0	19688
"hsa04810"	"KEGG"	"Regulation of actin cytoskeleton"	"pathway"	1	1	0	NA	0	212	0	19688
"hsa04910"	"KEGG"	"Insulin signaling pathway"	"pathway"	1	1	0	NA	0	138	0	19688
"hsa04912"	"KEGG"	"GnRH signaling pathway"	"pathway"	1	1	0	NA	0	92	0	19688
"hsa04916"	"KEGG"	"Melanogenesis"	"pathway"	1	1	0	NA	0	101	0	19688
"hsa04920"	"KEGG"	"Adipocytokine signaling pathway"	"pathway"	1	1	0	NA	0	69	0	19688
"hsa04930"	"KEGG"	"Type II diabetes mellitus"	"pathway"	1	1	0	NA	0	46	0	19688
"hsa04940"	"KEGG"	"Type I diabetes mellitus"	"pathway"	1	1	0	NA	0	43	0	19688
"hsa04950"	"KEGG"	"Maturity onset diabetes of the young"	"pathway"	1	1	0	NA	0	26	0	19688
"hsa05010"	"KEGG"	"Alzheimer's disease"	"pathway"	1	1	0	NA	0	171	0	19688
"hsa05012"	"KEGG"	"Parkinson's disease"	"pathway"	1	1	0	NA	0	142	0	19688
"hsa05014"	"KEGG"	"Amyotrophic lateral sclerosis (ALS)"	"pathway"	1	1	0	NA	0	51	0	19688
"hsa05016"	"KEGG"	"Huntington's disease"	"pathway"	1	1	0	NA	0	193	0	19688
"hsa05110"	"KEGG"	"Vibrio cholerae infection"	"pathway"	1	1	0	NA	0	51	0	19688
"hsa05120"	"KEGG"	"Epithelial cell signaling in Helicobacter pylori infection"	"pathway"	1	1	0	NA	0	68	0	19688
"hsa05130"	"KEGG"	"Pathogenic Escherichia coli infection"	"pathway"	1	1	0	NA	0	55	0	19688
"hsa05131"	"KEGG"	"Shigellosis"	"pathway"	1	1	0	NA	0	65	0	19688
"hsa05200"	"KEGG"	"Pathways in cancer"	"pathway"	1	1	0	NA	0	395	0	19688
"hsa05210"	"KEGG"	"Colorectal cancer"	"pathway"	1	1	0	NA	0	60	0	19688
"hsa05211"	"KEGG"	"Renal cell carcinoma"	"pathway"	1	1	0	NA	0	65	0	19688
"hsa05212"	"KEGG"	"Pancreatic cancer"	"pathway"	1	1	0	NA	0	64	0	19688
"hsa05213"	"KEGG"	"Endometrial cancer"	"pathway"	1	1	0	NA	0	50	0	19688
"hsa05214"	"KEGG"	"Glioma"	"pathway"	1	1	0	NA	0	64	0	19688
"hsa05215"	"KEGG"	"Prostate cancer"	"pathway"	1	1	0	NA	0	87	0	19688
"hsa05216"	"KEGG"	"Thyroid cancer"	"pathway"	1	1	0	NA	0	29	0	19688
"hsa05217"	"KEGG"	"Basal cell carcinoma"	"pathway"	1	1	0	NA	0	55	0	19688
"hsa05218"	"KEGG"	"Melanoma"	"pathway"	1	1	0	NA	0	69	0	19688
"hsa05219"	"KEGG"	"Bladder cancer"	"pathway"	1	1	0	NA	0	41	0	19688
"hsa05220"	"KEGG"	"Chronic myeloid leukemia"	"pathway"	1	1	0	NA	0	71	0	19688
"hsa05221"	"KEGG"	"Acute myeloid leukemia"	"pathway"	1	1	0	NA	0	55	0	19688
"hsa05222"	"KEGG"	"Small cell lung cancer"	"pathway"	1	1	0	NA	0	84	0	19688
"hsa05223"	"KEGG"	"Non-small cell lung cancer"	"pathway"	1	1	0	NA	0	58	0	19688
"hsa05310"	"KEGG"	"Asthma"	"pathway"	1	1	0	NA	0	31	0	19688
"hsa05320"	"KEGG"	"Autoimmune thyroid disease"	"pathway"	1	1	0	NA	0	53	0	19688
"hsa05322"	"KEGG"	"Systemic lupus erythematosus"	"pathway"	1	1	0	NA	0	133	0	19688
"hsa05330"	"KEGG"	"Allograft rejection"	"pathway"	1	1	0	NA	0	38	0	19688
"hsa05332"	"KEGG"	"Graft-versus-host disease"	"pathway"	1	1	0	NA	0	41	0	19688
"hsa05340"	"KEGG"	"Primary immunodeficiency"	"pathway"	1	1	0	NA	0	37	0	19688
"hsa04260"	"KEGG"	"Cardiac muscle contraction"	"pathway"	1	1	0	NA	0	78	0	19688
"ko04260"	"KEGG"	"Cardiac muscle contraction"	"pathway"	1	1	0	NA	0	78	0	19688
"hsa04270"	"KEGG"	"Vascular smooth muscle contraction"	"pathway"	1	1	0	NA	0	121	0	19688
"ko04062"	"KEGG"	"Chemokine signaling pathway"	"pathway"	1	1	0	NA	0	182	0	19688
"ko04142"	"KEGG"	"Lysosome"	"pathway"	1	1	0	NA	0	123	0	19688
"ko04270"	"KEGG"	"Vascular smooth muscle contraction"	"pathway"	1	1	0	NA	0	121	0	19688
"hsa04062"	"KEGG"	"Chemokine signaling pathway"	"pathway"	1	1	0	NA	0	182	0	19688
"hsa04142"	"KEGG"	"Lysosome"	"pathway"	1	1	0	NA	0	123	0	19688
"ko00250"	"KEGG"	"Alanine, aspartate and glutamate metabolism"	"pathway"	1	1	0	NA	0	35	0	19688
"ko04722"	"KEGG"	"Neurotrophin signaling pathway"	"pathway"	1	1	0	NA	0	119	0	19688
"ko05020"	"KEGG"	"Prion diseases"	"pathway"	1	1	0	NA	0	35	0	19688
"hsa00250"	"KEGG"	"Alanine, aspartate and glutamate metabolism"	"pathway"	1	1	0	NA	0	35	0	19688
"hsa04722"	"KEGG"	"Neurotrophin signaling pathway"	"pathway"	1	1	0	NA	0	119	0	19688
"hsa05020"	"KEGG"	"Prion diseases"	"pathway"	1	1	0	NA	0	35	0	19688
"ko04144"	"KEGG"	"Endocytosis"	"pathway"	1	1	0	NA	0	260	0	19688
"hsa04144"	"KEGG"	"Endocytosis"	"pathway"	1	1	0	NA	0	260	0	19688
"ko00270"	"KEGG"	"Cysteine and methionine metabolism"	"pathway"	1	1	0	NA	0	45	0	19688
"hsa00270"	"KEGG"	"Cysteine and methionine metabolism"	"pathway"	1	1	0	NA	0	45	0	19688
"ko04666"	"KEGG"	"Fc gamma R-mediated phagocytosis"	"pathway"	1	1	0	NA	0	91	0	19688
"ko05410"	"KEGG"	"Hypertrophic cardiomyopathy (HCM)"	"pathway"	1	1	0	NA	0	83	0	19688
"hsa04320"	"KEGG"	"Dorso-ventral axis formation"	"pathway"	1	1	0	NA	0	28	0	19688
"hsa04666"	"KEGG"	"Fc gamma R-mediated phagocytosis"	"pathway"	1	1	0	NA	0	91	0	19688
"hsa05410"	"KEGG"	"Hypertrophic cardiomyopathy (HCM)"	"pathway"	1	1	0	NA	0	83	0	19688
"ko03018"	"KEGG"	"RNA degradation"	"pathway"	1	1	0	NA	0	77	0	19688
"ko04622"	"KEGG"	"RIG-I-like receptor signaling pathway"	"pathway"	1	1	0	NA	0	70	0	19688
"ko05412"	"KEGG"	"Arrhythmogenic right ventricular cardiomyopathy (ARVC)"	"pathway"	1	1	0	NA	0	72	0	19688
"hsa03018"	"KEGG"	"RNA degradation"	"pathway"	1	1	0	NA	0	77	0	19688
"hsa04622"	"KEGG"	"RIG-I-like receptor signaling pathway"	"pathway"	1	1	0	NA	0	70	0	19688
"hsa05412"	"KEGG"	"Arrhythmogenic right ventricular cardiomyopathy (ARVC)"	"pathway"	1	1	0	NA	0	72	0	19688
"hsa04914"	"KEGG"	"Progesterone-mediated oocyte maturation"	"pathway"	1	1	0	NA	0	96	0	19688
"ko05414"	"KEGG"	"Dilated cardiomyopathy"	"pathway"	1	1	0	NA	0	90	0	19688
"hsa05414"	"KEGG"	"Dilated cardiomyopathy"	"pathway"	1	1	0	NA	0	90	0	19688
"ko04621"	"KEGG"	"NOD-like receptor signaling pathway"	"pathway"	1	1	0	NA	0	170	0	19688
"hsa04621"	"KEGG"	"NOD-like receptor signaling pathway"	"pathway"	1	1	0	NA	0	170	0	19688
"ko03040"	"KEGG"	"Spliceosome"	"pathway"	1	1	0	NA	0	134	0	19688
"ko04623"	"KEGG"	"Cytosolic DNA-sensing pathway"	"pathway"	1	1	0	NA	0	64	0	19688
"hsa03040"	"KEGG"	"Spliceosome"	"pathway"	1	1	0	NA	0	134	0	19688
"hsa04623"	"KEGG"	"Cytosolic DNA-sensing pathway"	"pathway"	1	1	0	NA	0	64	0	19688
"hsa05416"	"KEGG"	"Viral myocarditis"	"pathway"	1	1	0	NA	0	59	0	19688
"ko04114"	"KEGG"	"Oocyte meiosis"	"pathway"	1	1	0	NA	0	124	0	19688
"hsa04114"	"KEGG"	"Oocyte meiosis"	"pathway"	1	1	0	NA	0	124	0	19688
"ko04672"	"KEGG"	"Intestinal immune network for IgA production"	"pathway"	1	1	0	NA	0	49	0	19688
"hsa04672"	"KEGG"	"Intestinal immune network for IgA production"	"pathway"	1	1	0	NA	0	49	0	19688
"ko04960"	"KEGG"	"Aldosterone-regulated sodium reabsorption"	"pathway"	1	1	0	NA	0	37	0	19688
"hsa04960"	"KEGG"	"Aldosterone-regulated sodium reabsorption"	"pathway"	1	1	0	NA	0	37	0	19688
"ko04146"	"KEGG"	"Peroxisome"	"pathway"	1	1	0	NA	0	83	0	19688
"hsa04146"	"KEGG"	"Peroxisome"	"pathway"	1	1	0	NA	0	83	0	19688
"hsa01100"	"KEGG"	"Metabolic pathways"	"pathway"	1	1	0	NA	0	1272	0	19688
"cxcr4_pathway"	"Pathway I"	"CXCR4-mediated signaling events"	"pathway"	1	1	0	NA	0	76	0	19688
"hnf3bpathway"	"Pathway I"	"FOXA2 and FOXA3 transcription factor networks"	"pathway"	1	1	0	NA	0	44	0	19688
"hedgehog_glipathway"	"Pathway I"	"Hedgehog signaling events mediated by Gli proteins"	"pathway"	1	1	0	NA	0	44	0	19688
"alphasynuclein_path"	"Pathway I"	"Alpha-synuclein signaling"	"pathway"	1	1	0	NA	0	32	0	19688
"ps1pathway"	"Pathway I"	"Presenilin action in Notch and Wnt signaling"	"pathway"	1	1	0	NA	0	46	0	19688
"ret_pathway"	"Pathway I"	"Signaling events regulated by Ret tyrosine kinase"	"pathway"	1	1	0	NA	0	38	0	19688
"rb_1pathway"	"Pathway I"	"Regulation of retinoblastoma protein"	"pathway"	1	1	0	NA	0	56	0	19688
"angiopoietinrecepto"	"Pathway I"	"Angiopoietin receptor Tie2-mediated signaling"	"pathway"	1	1	0	NA	0	48	0	19688
"ecadherin_stabiliza"	"Pathway I"	"Stabilization and expansion of the E-cadherin adherens junction"	"pathway"	1	1	0	NA	0	40	0	19688
"ncadherinpathway"	"Pathway I"	"N-cadherin signaling events"	"pathway"	1	1	0	NA	0	33	0	19688
"trail_pathway"	"Pathway I"	"TRAIL signaling pathway"	"pathway"	1	1	0	NA	0	25	0	19688
"tcrraspathway"	"Pathway I"	"Ras signaling in the CD4+ TCR pathway"	"pathway"	1	1	0	NA	0	11	0	19688
"il12_2pathway"	"Pathway I"	"IL12-mediated signaling events"	"pathway"	1	1	0	NA	0	61	0	19688
"rapid_gr_pathway"	"Pathway I"	"Rapid glucocorticoid signaling"	"pathway"	1	1	0	NA	0	7	0	19688
"vegfr1_pathway"	"Pathway I"	"VEGFR1 specific signals"	"pathway"	1	1	0	NA	0	29	0	19688
"aurora_a_pathway"	"Pathway I"	"Aurora A signaling"	"pathway"	1	1	0	NA	0	31	0	19688
"cone_pathway"	"Pathway I"	"Visual signal transduction: Cones"	"pathway"	1	1	0	NA	0	23	0	19688
"arf_3pathway"	"Pathway I"	"Arf1 pathway"	"pathway"	1	1	0	NA	0	18	0	19688
"lysophospholipid_pa"	"Pathway I"	"LPA receptor mediated events"	"pathway"	1	1	0	NA	0	65	0	19688
"il27pathway"	"Pathway I"	"IL27-mediated signaling events"	"pathway"	1	1	0	NA	0	26	0	19688
"met_pathway"	"Pathway I"	"Signaling events mediated by Hepatocyte Growth Factor Receptor (c-Met)"	"pathway"	1	1	0	NA	0	72	0	19688
"s1p_meta_pathway"	"Pathway I"	"Sphingosine 1-phosphate (S1P) pathway"	"pathway"	1	1	0	NA	0	21	0	19688
"il6_7pathway"	"Pathway I"	"IL6-mediated signaling events"	"pathway"	1	1	0	NA	0	43	0	19688
"il4_2pathway"	"Pathway I"	"IL4-mediated signaling events"	"pathway"	1	1	0	NA	0	63	0	19688
"e2f_pathway"	"Pathway I"	"E2F transcription factor network"	"pathway"	1	1	0	NA	0	73	0	19688
"foxm1pathway"	"Pathway I"	"FOXM1 transcription factor network"	"pathway"	1	1	0	NA	0	37	0	19688
"il12_stat4pathway"	"Pathway I"	"IL12 signaling mediated by STAT4"	"pathway"	1	1	0	NA	0	28	0	19688
"s1p_s1p1_pathway"	"Pathway I"	"S1P1 pathway"	"pathway"	1	1	0	NA	0	20	0	19688
"il2_pi3kpathway"	"Pathway I"	"IL2 signaling events mediated by PI3K"	"pathway"	1	1	0	NA	0	37	0	19688
"p53downstreampathwa"	"Pathway I"	"Direct p53 effectors"	"pathway"	1	1	0	NA	0	132	0	19688
"vegfr1_2_pathway"	"Pathway I"	"Signaling events mediated by VEGFR1 and VEGFR2"	"pathway"	1	1	0	NA	0	63	0	19688
"tcrcalciumpathway"	"Pathway I"	"Calcium signaling in the CD4+ TCR pathway"	"pathway"	1	1	0	NA	0	28	0	19688
"ephrina_ephapathway"	"Pathway I"	"EphrinA-EPHA pathway"	"pathway"	1	1	0	NA	0	8	0	19688
"p38_mkk3_6pathway"	"Pathway I"	"p38 MAPK signaling pathway"	"pathway"	1	1	0	NA	0	29	0	19688
"il1pathway"	"Pathway I"	"IL1-mediated signaling events"	"pathway"	1	1	0	NA	0	35	0	19688
"amb2_neutrophils_pa"	"Pathway I"	"amb2 Integrin signaling"	"pathway"	1	1	0	NA	0	48	0	19688
"nfkappabatypicalpat"	"Pathway I"	"Atypical NF-kappaB pathway"	"pathway"	1	1	0	NA	0	14	0	19688
"syndecan_pathway"	"Pathway I"	"Proteogylcan syndecan-mediated signaling events"	"pathway"	1	1	0	NA	0	4	0	19688
"bmppathway"	"Pathway I"	"BMP receptor signaling"	"pathway"	1	1	0	NA	0	36	0	19688
"lpa4_pathway"	"Pathway I"	"LPA4-mediated signaling events"	"pathway"	1	1	0	NA	0	15	0	19688
"hedgehog_2pathway"	"Pathway I"	"Signaling events mediated by the Hedgehog family"	"pathway"	1	1	0	NA	0	22	0	19688
"ephrinb_ephbpathway"	"Pathway I"	"EphrinB-EPHB pathway"	"pathway"	1	1	0	NA	0	6	0	19688
"syndecan_3_pathway"	"Pathway I"	"Syndecan-3-mediated signaling events"	"pathway"	1	1	0	NA	0	17	0	19688
"nfat_3pathway"	"Pathway I"	"Role of Calcineurin-dependent NFAT signaling in lymphocytes"	"pathway"	1	1	0	NA	0	51	0	19688
"arf6_traffickingpat"	"Pathway I"	"Arf6 trafficking events"	"pathway"	1	1	0	NA	0	44	0	19688
"erbb2erbb3pathway"	"Pathway I"	"ErbB2/ErbB3 signaling events"	"pathway"	1	1	0	NA	0	35	0	19688
"hif2pathway"	"Pathway I"	"HIF-2-alpha transcription factor network"	"pathway"	1	1	0	NA	0	34	0	19688
"lkb1_pathway"	"Pathway I"	"LKB1 signaling events"	"pathway"	1	1	0	NA	0	42	0	19688
"endothelinpathway"	"Pathway I"	"Endothelins"	"pathway"	1	1	0	NA	0	53	0	19688
"bard1pathway"	"Pathway I"	"BARD1 signaling events"	"pathway"	1	1	0	NA	0	29	0	19688
"avb3_opn_pathway"	"Pathway I"	"Osteopontin-mediated events"	"pathway"	1	1	0	NA	0	32	0	19688
"epha2_fwdpathway"	"Pathway I"	"EPHA2 forward signaling"	"pathway"	1	1	0	NA	0	17	0	19688
"wnt_signaling_pathw"	"Pathway I"	"Wnt signaling network"	"pathway"	1	1	0	NA	0	28	0	19688
"smad2_3nuclearpathw"	"Pathway I"	"Regulation of nuclear SMAD2/3 signaling"	"pathway"	1	1	0	NA	0	77	0	19688
"p38alphabetapathway"	"Pathway I"	"Regulation of p38-alpha and p38-beta"	"pathway"	1	1	0	NA	0	27	0	19688
"a4b1_a4b7_pathway"	"Pathway I"	"a4b1 and a4b7 Integrin signaling"	"pathway"	1	1	0	NA	0	3	0	19688
"pi3kplctrkpathway"	"Pathway I"	"Trk receptor signaling mediated by PI3K and PLC-gamma"	"pathway"	1	1	0	NA	0	32	0	19688
"alk1pathway"	"Pathway I"	"ALK1 signaling events"	"pathway"	1	1	0	NA	0	24	0	19688
"prlsignalingeventsp"	"Pathway I"	"Signaling events mediated by PRL"	"pathway"	1	1	0	NA	0	23	0	19688
"erbb1_receptor_prox"	"Pathway I"	"EGF receptor (ErbB1) signaling pathway"	"pathway"	1	1	0	NA	0	25	0	19688
"a4b1_paxindep_pathw"	"Pathway I"	"Paxillin-independent events mediated by a4b1 and a4b7"	"pathway"	1	1	0	NA	0	22	0	19688
"hdac_classiii_pathw"	"Pathway I"	"Signaling events mediated by HDAC Class III"	"pathway"	1	1	0	NA	0	39	0	19688
"caspase_pathway"	"Pathway I"	"Caspase cascade in apoptosis"	"pathway"	1	1	0	NA	0	50	0	19688
"rxr_vdr_pathway"	"Pathway I"	"RXR and RAR heterodimerization with other nuclear receptor"	"pathway"	1	1	0	NA	0	14	0	19688
"il2_1pathway"	"Pathway I"	"IL2-mediated signaling events"	"pathway"	1	1	0	NA	0	52	0	19688
"trkrpathway"	"Pathway I"	"Neurotrophic factor-mediated Trk receptor signaling"	"pathway"	1	1	0	NA	0	56	0	19688
"circadianpathway"	"Pathway I"	"Circadian rhythm pathway"	"pathway"	1	1	0	NA	0	14	0	19688
"hnf3apathway"	"Pathway I"	"FOXA1 transcription factor network"	"pathway"	1	1	0	NA	0	43	0	19688
"reelinpathway"	"Pathway I"	"Reelin signaling pathway"	"pathway"	1	1	0	NA	0	29	0	19688
"insulin_glucose_pat"	"Pathway I"	"Insulin-mediated glucose transport"	"pathway"	1	1	0	NA	0	29	0	19688
"s1p_s1p5_pathway"	"Pathway I"	"S1P5 pathway"	"pathway"	1	1	0	NA	0	8	0	19688
"alk2pathway"	"Pathway I"	"ALK2 signaling events"	"pathway"	1	1	0	NA	0	11	0	19688
"lis1pathway"	"Pathway I"	"Lissencephaly gene (LIS1) in neuronal migration and development"	"pathway"	1	1	0	NA	0	31	0	19688
"alk1_2pathway"	"Pathway I"	"ALK1 pathway"	"pathway"	1	1	0	NA	0	3	0	19688
"ephrinarevpathway"	"Pathway I"	"Ephrin A  reverse signaling"	"pathway"	1	1	0	NA	0	3	0	19688
"telomerasepathway"	"Pathway I"	"Regulation of Telomerase"	"pathway"	1	1	0	NA	0	66	0	19688
"il2_stat5pathway"	"Pathway I"	"IL2 signaling events mediated by STAT5"	"pathway"	1	1	0	NA	0	30	0	19688
"fgf_pathway"	"Pathway I"	"FGF signaling pathway"	"pathway"	1	1	0	NA	0	47	0	19688
"cdc42_reg_pathway"	"Pathway I"	"Regulation of CDC42 activity"	"pathway"	1	1	0	NA	0	30	0	19688
"erbb4_pathway"	"Pathway I"	"ErbB4 signaling events"	"pathway"	1	1	0	NA	0	32	0	19688
"igf1_pathway"	"Pathway I"	"IGF1 pathway"	"pathway"	1	1	0	NA	0	28	0	19688
"nfat_tfpathway"	"Pathway I"	"Calcineurin-regulated NFAT-dependent transcription in lymphocytes"	"pathway"	1	1	0	NA	0	48	0	19688
"cdc42_pathway"	"Pathway I"	"CDC42 signaling events"	"pathway"	1	1	0	NA	0	70	0	19688
"hivnefpathway"	"Pathway I"	"HIV-1 Nef: Negative effector of Fas and TNF-alpha"	"pathway"	1	1	0	NA	0	35	0	19688
"lymphangiogenesis_p"	"Pathway I"	"VEGFR3 signaling in lymphatic endothelium"	"pathway"	1	1	0	NA	0	23	0	19688
"hdac_classi_pathway"	"Pathway I"	"Signaling events mediated by HDAC Class I"	"pathway"	1	1	0	NA	0	66	0	19688
"tcr_pathway"	"Pathway I"	"TCR signaling in naive CD4+ T cells"	"pathway"	1	1	0	NA	0	60	0	19688
"avb3_integrin_pathw"	"Pathway I"	"Integrins in angiogenesis"	"pathway"	1	1	0	NA	0	46	0	19688
"il23pathway"	"Pathway I"	"IL23-mediated signaling events"	"pathway"	1	1	0	NA	0	37	0	19688
"mtor_4pathway"	"Pathway I"	"mTOR signaling pathway"	"pathway"	1	1	0	NA	0	61	0	19688
"ecadherin_keratinoc"	"Pathway I"	"E-cadherin signaling in keratinocytes"	"pathway"	1	1	0	NA	0	19	0	19688
"aurora_c_pathway"	"Pathway I"	"Aurora C signaling"	"pathway"	1	1	0	NA	0	3	0	19688
"nfkappabalternative"	"Pathway I"	"Alternative NF-kappaB pathway"	"pathway"	1	1	0	NA	0	6	0	19688
"ecadherin_nascentaj"	"Pathway I"	"E-cadherin signaling in the nascent adherens junction"	"pathway"	1	1	0	NA	0	33	0	19688
"atf2_pathway"	"Pathway I"	"ATF-2 transcription factor network"	"pathway"	1	1	0	NA	0	55	0	19688
"plk1_pathway"	"Pathway I"	"PLK1 signaling events"	"pathway"	1	1	0	NA	0	44	0	19688
"a6b1_a6b4_integrin_"	"Pathway I"	"a6b1 and a6b4 Integrin signaling"	"pathway"	1	1	0	NA	0	31	0	19688
"er_nongenomic_pathw"	"Pathway I"	"Plasma membrane estrogen receptor signaling"	"pathway"	1	1	0	NA	0	26	0	19688
"glypican_1pathway"	"Pathway I"	"Glypican 1 network"	"pathway"	1	1	0	NA	0	26	0	19688
"cxcr3pathway"	"Pathway I"	"CXCR3-mediated signaling events"	"pathway"	1	1	0	NA	0	34	0	19688
"p38alphabetadownstr"	"Pathway I"	"Signaling mediated by p38-alpha and p38-beta"	"pathway"	1	1	0	NA	0	35	0	19688
"erbb1_internalizati"	"Pathway I"	"Internalization of ErbB1"	"pathway"	1	1	0	NA	0	34	0	19688
"reg_gr_pathway"	"Pathway I"	"Glucocorticoid receptor regulatory network"	"pathway"	1	1	0	NA	0	82	0	19688
"smad2_3pathway"	"Pathway I"	"Regulation of cytoplasmic and nuclear SMAD2/3 signaling"	"pathway"	1	1	0	NA	0	19	0	19688
"erbb_network_pathwa"	"Pathway I"	"ErbB receptor signaling network"	"pathway"	1	1	0	NA	0	13	0	19688
"ptp1bpathway"	"Pathway I"	"Signaling events mediated by PTP1B"	"pathway"	1	1	0	NA	0	50	0	19688
"cd8tcrdownstreampat"	"Pathway I"	"Downstream signaling in naive CD8+ T cells"	"pathway"	1	1	0	NA	0	50	0	19688
"p75ntrpathway"	"Pathway I"	"p75(NTR)-mediated signaling"	"pathway"	1	1	0	NA	0	61	0	19688
"pi3kciaktpathway"	"Pathway I"	"Class I PI3K signaling events mediated by Akt"	"pathway"	1	1	0	NA	0	34	0	19688
"a4b1_paxdep_pathway"	"Pathway I"	"Paxillin-dependent events mediated by a4b1"	"pathway"	1	1	0	NA	0	19	0	19688
"pi3kcipathway"	"Pathway I"	"Class I PI3K signaling events"	"pathway"	1	1	0	NA	0	41	0	19688
"ceramide_pathway"	"Pathway I"	"Ceramide signaling pathway"	"pathway"	1	1	0	NA	0	44	0	19688
"tgfbrpathway"	"Pathway I"	"TGF-beta receptor signaling"	"pathway"	1	1	0	NA	0	51	0	19688
"insulin_pathway"	"Pathway I"	"Insulin Pathway"	"pathway"	1	1	0	NA	0	43	0	19688
